Object ID,CNN Segment ID,Code,Cross Street 1,Cross Street 2,Detection Type,Cross Street 3,Supervisor District,Cross Street 4,Equipment Type,Vehicle Actuation,Pedestrian Signal,Pedestrian Actuation,Preemption Priority,Upgraded,Year of Contract,Last Upgraded,New Signals Project,Modification Project,Full Upgrade Project,Beacon Flasher,Funding Source,Red Light Camera,Start Year,CALTRANS Route,Maintained CALTRANS,Percent Caltrans Maintenance,Maintained SF,Percent SF Maintenance,Percent Port Maintenance,Last Edited Date,Geom
3447,24679000,Fix,BUSH,SANSOME,OPTICOM, ,3, ,SIGNAL, ,ALL, ,FIRE PREEMPT,NONE, , , , , , ,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7911821202, -122.400757236)"
3448,24694000,Preempt,BATTERY,CLAY,OPTICOM, ,3, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NONE, , , , , , , , ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7950180969, -122.400342547)"
3449,24439000,Fix,LARKIN,MCALLISTER, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1948, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7804752856, -122.416960821)"
3450,30735000,Fix,MARKET,MONTGOMERY,OPTICOM,NEW MONTGOMERY,"3,6",POST,SIGNAL, ,ALL, ,FIRE PREEMPT,MOD DONE, ,1999, ,DONE, , ,SALES TAX, ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7887260986, -122.402078944)"
3451,30738000,Fix,03RD ST,GEARY,OPTICOM,KEARNY,"3,6",MARKET,SIGNAL, ,ALL, ,FIRE PREEMPT,NONE, , ,NONE,NONE,NONE,NONE, , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7876467956, -122.403444015)"
3452,30742000,Fix,07TH ST,CHARLES J BRENHAM, ,MARKET,6, ,SIGNAL, ,ALL, , ,MOD DONE, , ,NONE,DONE,NONE,NONE, , ,1953, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7804834571, -122.41252547)"
3453,24429000,Fix,08TH ST,GROVE, ,HYDE,6,MARKET,SIGNAL, ,ALL, , ,MOD DONE, , ,NONE,DONE,NONE,NONE, , ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7787243741, -122.414754437)"
3454,24922000,Fix,06TH ST,GOLDEN GATE, ,MARKET,6,TAYLOR,SIGNAL, ,ALL, , ,NONE, , ,NONE,NONE,NONE,NONE, , ,1953, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7822355207, -122.410305241)"
3455,24898000,Fix,MARKET,MASON, ,TURK,6, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1953, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7832927981, -122.408965374)"
3456,30739000,Fix,05TH ST,MARKET,OPTICOM, ,"3,6", ,SIGNAL, ,ALL, ,FIRE PREEMPT,NONE, , ,NONE,NONE,NONE,NONE, , ,1953, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7839964324, -122.408079762)"
3457,24892000,Fix,04TH ST,ELLIS, ,MARKET,"3,6",STOCKTON,SIGNAL, ,ALL, , ,NONE, , ,NONE,NONE,NONE,NONE, , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7857489352, -122.405844226)"
3458,30768000,Fix,GRANT,MARKET,OPTICOM,O'FARRELL,"3,6", ,SIGNAL, ,ALL, ,FIRE PREEMPT,NONE, , , , , , , , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7867355123, -122.404596532)"
3459,24434000,Fix,GROVE,LARKIN, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1948, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7786627997, -122.416593558)"
3460,24326000,Fix,GOLDEN GATE,JONES, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7820780134, -122.41223395)"
3461,24924000,Fix,TAYLOR,TURK, , ,6, ,SIGNAL, ,PENDING, , ,FULL PENDING, , ,NONE,NONE,PENDING,NONE, , ,1962, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7832192587, -122.410778043)"
3462,24893000,Fix,CYRIL MAGNIN,EDDY,OPTICOM, ,"3,6", ,SIGNAL, ,ALL, ,FIRE PREEMPT,NONE, , , , , , , , ,1982, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7844576758, -122.408506373)"
3463,25156000,Fix,HYDE,POST,OPTICOM, ,"3,6", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7872501555, -122.416651913)"
3464,24936000,Fix,ELLIS,JONES, , ,6, ,SIGNAL, ,ALL, , ,NONE, , , , , , ,CALTRANS, ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7848711903, -122.412795344)"
3465,25139000,Fix,ELLIS,LEAVENWORTH, , ,6, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7846620864, -122.414443414)"
3466,30044000,Fix,MARKET,MIDBLOCK AT, ,UN PLAZA,6, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1953, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7798354093, -122.41331735)"
3467,24331000,Fix,FULTON,HYDE, , ,6, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7797934727, -122.415140171)"
3468,24655000,Preempt,GEARY,GRANT,OPTICOM, ,3, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,2/03, ,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.787770442, -122.405054613)"
3469,24901000,Preempt,GEARY,STOCKTON,OPTICOM, ,3, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,2/03, ,NONE,NONE,DONE,NONE,SALES TAX, ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7875729709, -122.406603098)"
3470,24902000,Fix,O'FARRELL,STOCKTON,OPTICOM, ,3, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD DONE, , , ,DONE, , ,SALES TAX, ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7866202936, -122.406412092)"
3471,24903000,Preempt,GEARY,POWELL,OPTICOM, ,3, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,2/03, ,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7873642082, -122.408239941)"
3472,24904000,Fix,O'FARRELL,POWELL,OPTICOM, ,3, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NONE, , , , , , , , ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7864145592, -122.408049451)"
3473,24905000,Fix,CYRIL MAGNIN,O'FARRELL,OPTICOM, ,"3,6", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NONE, , , , , , , , ,1973, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7863008619, -122.408954243)"
3474,24913000,Fix,MASON,O'FARRELL,OPTICOM, ,"3,6", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NONE, , , , , , , , ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7862076106, -122.409696287)"
3475,24917000,Fix,GEARY,MASON,OPTICOM, ,3, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,2/03, ,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7871540894, -122.409887232)"
3476,24941000,Fix,GEARY,TAYLOR,OPTICOM, ,"3,6", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,2/03, ,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7869446521, -122.411528982)"
3477,24942000,Fix,O'FARRELL,TAYLOR,OPTICOM, ,"3,6", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NONE, , , , , , ,SALES TAX, ,1950, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7860011817, -122.411338797)"
3478,24945000,Fix,JONES,O'FARRELL,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD DONE, , , ,DONE, , , , ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7857945304, -122.412982882)"
3479,24926000,Fix,ELLIS,TAYLOR, , ,6, ,SIGNAL, ,PENDING, , ,FULL AFTER MOD PENDING, , ,NONE,DONE,PENDING, ,FEDERAL, ,1958, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7850795425, -122.411153017)"
3480,24929000,Fix,EDDY,JONES, , ,6, ,SIGNAL, ,ALL, , ,MOD PENDING, , ,NONE,PENDING,NONE,NONE,FEDERAL, ,1969, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7839375224, -122.412608492)"
3481,24935000,Fix,EDDY,LEAVENWORTH, , ,6, ,SIGNAL, ,ALL, , ,MOD PENDING, , ,NONE,PENDING,NONE,NONE,FEDERAL, ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7837287286, -122.414254789)"
3482,25138000,Fix,EDDY,HYDE, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1969, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.783520586, -122.415895754)"
3483,24925000,Fix,EDDY,TAYLOR, , ,6, ,SIGNAL, ,PENDING, , ,FULL PENDING, , ,NONE,NONE,PENDING,NONE,FEDERAL, ,1958, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.784145958, -122.410964834)"
3484,24897000,Fix,EDDY,MASON,OPTICOM, ,"3,6", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD DONE, , , ,DONE, , ,SALES TAX, ,1969, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7843542152, -122.409322395)"
3485,24900000,Fix,ELLIS,MASON, , ,"3,6", ,SIGNAL, ,ALL, , ,FULL PENDING, , ,NONE,NONE,PENDING,NONE, , ,1969, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7852878627, -122.409510741)"
3486,24895000,Fix,CYRIL MAGNIN,ELLIS, , ,"3,6", ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1973, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7853931943, -122.4086803)"
3487,24894000,Fix,ELLIS,POWELL, , ,3, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7854965068, -122.407865734)"
3488,24923000,Fix,JONES,TURK, , ,6, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7830090239, -122.412424962)"
3489,24334000,Fix,GOLDEN GATE,LEAVENWORTH, , ,6, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7818682846, -122.413878819)"
3490,24431000,Fix,GOLDEN GATE,HYDE, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7816592071, -122.415518394)"
3491,24440000,Fix,GOLDEN GATE,LARKIN, , ,6, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7814524395, -122.417158828)"
3492,24324000,Fix,LEAVENWORTH,MCALLISTER, , ,6, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1969, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7809317999, -122.413689576)"
3493,24333000,Fix,HYDE,MCALLISTER, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7807241214, -122.415328831)"
3494,24933000,Fix,HYDE,TURK, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7825899783, -122.415707089)"
3495,24934000,Fix,LEAVENWORTH,TURK, , ,6, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7827993917, -122.41406698)"
3496,24435000,Fix,FULTON,LARKIN, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE,1/02,1996,NONE,NONE,DONE,NONE,SALES TAX, ,1996, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7795893827, -122.416781309)"
3497,25153000,Fix,LEAVENWORTH,O'FARRELL,OPTICOM, ,6, ,SIGNAL, ,PENDING, ,"TSP,FIRE PREEMPT",FULL PENDING, , ,NONE,NONE,PENDING,NONE, , ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7855874202, -122.414630423)"
3498,25166000,Fix,GEARY,HYDE,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7863151635, -122.416462339)"
3499,25170000,Fix,GEARY,LARKIN,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,2/03, ,NONE,NONE,DONE,NONE,SALES TAX, ,1948, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7861059851, -122.418101315)"
3500,25147000,Fix,LARKIN,TURK, , ,6, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7823838878, -122.417352096)"
3501,25144000,Fix,ELLIS,HYDE, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1969, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7844537873, -122.41608495)"
3502,25149000,Fix,ELLIS,LARKIN, , ,6, ,SIGNAL, ,ALL, , ,MOD DONE, , , ,DONE, , , ,YES,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7842406839, -122.417719966)"
3503,25148000,Fix,EDDY,LARKIN, , ,6, ,SIGNAL, ,ALL, , ,MOD DONE, , , ,DONE, , , , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7833158348, -122.41754199)"
3504,25167000,Preempt,LARKIN,POST,OPTICOM, ,"3,6", ,SIGNAL, ,NONE, ,"TSP,FIRE PREEMPT",MOD FUTURE, , , ,DONE, , ,SALES TAX, ,1948, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7870428927, -122.418284197)"
3505,25157000,Fix,LEAVENWORTH,POST,OPTICOM, ,"3,6", ,SIGNAL, ,PENDING, ,"TSP,FIRE PREEMPT",FULL PENDING, , ,NONE,NONE,PENDING,NONE,GOBOND-FY16, ,1976, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.787458789, -122.415008639)"
3506,25145000,Fix,HYDE,O'FARRELL,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7853809198, -122.416272922)"
3507,25152000,Fix,LARKIN,O'FARRELL,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, , ,NONE,NONE,DONE,NONE, , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7851721601, -122.417914626)"
3508,25154000,Fix,GEARY,LEAVENWORTH,OPTICOM, ,"3,6", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,2/03, ,NONE,NONE,DONE,NONE,SALES TAX, ,1985, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7865247649, -122.414819864)"
3509,24960000,Fix,GEARY,JONES,OPTICOM, ,"3,6", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,2/03, ,NONE,NONE,DONE,NONE,SALES TAX, ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7867346903, -122.41317466)"
3510,23875000,Fix,07TH ST,BRYANT,OPTICOM,US I-80 OFF RAMP,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1998,NONE,NONE,DONE,NONE,SALES TAX, ,1954,80(a), ,20,X,80,,06/21/2017 12:00:00 AM +0000,"(37.7742859861, -122.404761706)"
3511,24199000,Fix,08TH ST,BRYANT,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD AFTER FULL DONE, ,1998,NONE,DONE,DONE,NONE,SALES TAX, ,1955,80(a), ,20,X,80,,06/21/2017 12:00:00 AM +0000,"(37.7725312153, -122.406981503)"
3512,23854000,Preempt,07TH ST,TOWNSEND,OPTICOM, ,"6,10", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,1/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1965, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7718220709, -122.401669893)"
3513,23856000,Fix,07TH ST,BRANNAN,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD AFTER FULL PENDING,1/01, ,NONE,PENDING,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7730560471, -122.403218293)"
3514,23872000,Fix,08TH ST,BRANNAN,OPTICOM, ,6, ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL DONE,1/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7713012977, -122.405437947)"
3515,24198000,Fix,09TH ST,BRYANT,OPTICOM,US 101 N OFF RAMP,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1998,NONE,NONE,DONE,NONE,SALES TAX, ,1971,101(a), ,20,X,80,,06/21/2017 12:00:00 AM +0000,"(37.7712957365, -122.408544296)"
3516,23897000,RLC,06TH ST,BRYANT,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD AFTER FULL DONE, ,1998,NONE,DONE,DONE,NONE,FEDS,YES,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.776044267, -122.402537309)"
3517,23890000,Fix,06TH ST,BRANNAN, ,US I-280 ON/OFF RAMPS,6, ,SIGNAL, ,ALL, , ,FULL DONE,1/01, ,NONE,NONE,DONE,NONE,FEDS, ,1957,280, ,25,X,75,,06/21/2017 12:00:00 AM +0000,"(37.7748137212, -122.40099478)"
3518,23907000,Fix,04TH ST,CLARA, , ,6, ,SIGNAL, ,ALL,YES, ,FULL DONE, ,1999,NONE,NONE,DONE,NONE,FEDS, ,1986, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7812224667, -122.40016285)"
3519,23919000,Fix,06TH ST,HARRISON,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,DONE,FEDS, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7772776481, -122.404083469)"
3520,23938000,Fix,04TH ST,FOLSOM, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE, ,1999,NONE,NONE,DONE,NONE,FEDS, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7820292126, -122.401172932)"
3521,23929000,Fix,07TH ST,HARRISON,OPTICOM,US I-80 ON RAMP,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,FEDS, ,1954,80(a), ,20,X,80,,06/21/2017 12:00:00 AM +0000,"(37.7755190992, -122.406309178)"
3522,23941000,Fix,06TH ST,FOLSOM,OPTICOM AND BUTTON, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX,PENDING,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7785100496, -122.40562848)"
3523,23937000,Fix,05TH ST,FOLSOM,OPTICOM GPS AND BUTTON, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7802699181, -122.403400423)"
3524,24627000,Preempt,04TH ST,HOWARD, , ,6, ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL DONE,2/03,1999,NONE,DONE,DONE,NONE,FEDS,YES,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7832641825, -122.402721367)"
3525,23944000,RLC,05TH ST,HOWARD,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX,YES,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7815044546, -122.404946561)"
3526,23946000,Fix,06TH ST,HOWARD, , ,6, ,SIGNAL, ,ALL, , ,MOD AFTER FULL PENDING, ,1999,NONE,PENDING,DONE,DONE,SALES TAX, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7797438511, -122.407172702)"
3636,25958000,Fix,FULTON,LAGUNA, , ,5, ,SIGNAL, ,NONE, , ,NONE, , , , , , , , ,1978, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7783335085, -122.426654715)"
3527,24201000,RLC,08TH ST,FWY EXIT,OPTICOM,HARRISON,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX,YES,1968,80(a), ,20,X,80,,06/21/2017 12:00:00 AM +0000,"(37.7737646448, -122.408529544)"
3528,24209000,Fix,09TH ST,HARRISON,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7725313884, -122.410090061)"
3529,24272000,Fix,08TH ST,FOLSOM,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,1/02,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.774996737, -122.410075984)"
3530,24262000,Fix,07TH ST,FOLSOM, , ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,FEDS, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7767510542, -122.407855273)"
3531,24265000,Fix,07TH ST,HOWARD, , ,6, ,SIGNAL, ,ALL, , ,MOD AFTER FULL DONE,1/02,1999,NONE,DONE,DONE,NONE,FEDS, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7779820315, -122.40940022)"
3532,24246000,Fix,09TH ST,FOLSOM,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,1/02,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.773774291, -122.411623331)"
3533,24299000,Fix,08TH ST,HOWARD, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE,1/02,1999,NONE,NONE,DONE,NONE,FEDS, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7762263011, -122.411619327)"
3534,24293000,Fix,06TH ST,MISSION,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,04/01, ,NONE,NONE,DONE,DONE,SALES TAX, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7809761283, -122.408721888)"
3535,24315000,RLC,07TH ST,MISSION,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,04/01, ,NONE,NONE,DONE,NONE,SALES TAX,YES,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7792166306, -122.410949789)"
3536,24305000,RLC,09TH ST,HOWARD, , ,6, ,SIGNAL, ,ALL, , ,MOD AFTER FULL DONE,1/02,1999,NONE,DONE,DONE,NONE,FEDS,YES,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7749966965, -122.413174322)"
3537,24311000,Fix,08TH ST,MISSION,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,04/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7774623649, -122.413170906)"
3538,24590000,Preempt,03RD ST,HOWARD,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7850352309, -122.400481698)"
3539,24613000,Preempt,03RD ST,MISSION,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,04/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7862530982, -122.402038634)"
3540,24632000,Preempt,04TH ST,MISSION,OPTICOM, ,6, ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL DONE,04/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7844836907, -122.404280087)"
3541,24597000,Fix,02ND ST,MISSION,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,04/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7880121065, -122.399811238)"
3542,24610000,Fix,MISSION,NEW MONTGOMERY,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,04/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7874554456, -122.40051631)"
3543,23881000,Fix,09TH ST,BRANNAN, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1988, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7700547165, -122.407014703)"
